,x,y
0,1.860540982070502,241.48786218148817
1,1.6595965821258545,229.3672464936253
2,1.022180989026832,199.86906508594163
3,1.9222853615360906,234.14195549449315
4,1.6182928844806135,224.47569152143922
5,1.901253739963016,243.6110832546896
6,1.3182777264262882,218.11771848262265
7,1.2478854102327142,201.59035062017864
8,1.8185944329743313,242.39447181321063
9,1.6728585075237623,228.21997304890553
10,1.556747930289656,224.88434147693786
11,1.5253428330449883,220.58007681410143
12,1.83048283555815,237.97905894957697
13,1.432935994343564,210.42151186595933
14,1.1704660219672203,203.72845082511134
15,1.0742618195891063,205.35995018822467
16,1.9730690493858907,244.84171113564668
17,1.9155030525972663,239.80241692296326
18,1.3467501414212435,211.78986431947052
19,1.876555212950225,239.03607926365686
20,1.4566565823622017,218.13562021351876
21,1.9683708811303977,244.98657927526713
22,1.28071629223785,218.2988791151341
23,1.4834973504862967,220.54243456562972
24,1.4333730793592028,218.411021794234
25,1.4623476804361841,216.03330695313332
26,1.9531533232494263,250.22691024420268
27,1.3183658027621297,207.07535096566346
28,1.388836543597292,214.57776236131212
29,1.7290898430455939,230.06702836474116
30,1.7760561637110552,236.34477138358244
31,1.2086286539545201,217.83883389339002
32,1.1013626968761172,207.16083332314892
33,1.7664423512665537,237.80011013534715
34,1.7883188472575569,232.5556158345445
35,1.8410482073972885,246.55415699523653
36,1.6449200562086923,232.51420749897974
37,1.6543114172273108,237.936487615025
38,1.8015774006443337,237.64108473217271
39,1.3447122820182043,213.06542166003183
40,1.816026031337402,234.77999150069863
41,1.8831675243582806,234.4585817496317
42,1.8752212791780298,238.60126176406536
43,1.876914941265997,244.34807771765534
44,1.023343821715063,189.80350229586426
45,1.1317613676455276,200.78667267711663
46,1.4675036873752534,225.97134196609065
47,1.973809029018721,253.4724090254747
48,1.837575055233954,244.38514610398647
49,1.6266973333966428,228.0622456869712
