,x,y
0,1.4077128604712312,265.30208974192107
1,1.8186015203972872,283.4693303068826
2,1.046608032502288,257.9837309134717
3,1.1210923600951674,263.8399084835856
4,1.4001790472390039,261.85683461845883
5,1.0074633440396332,260.6596428741654
6,1.725301318527487,276.64058545109526
7,1.1860833843314227,261.87370663587774
8,1.0941042018495275,258.10285317342004
9,1.5124799917760365,278.61102433535757
10,1.3112043764468893,266.12767860368683
11,1.7577385767323233,285.11755554559045
12,1.6732916846510792,276.2978086678305
13,1.1478653182250413,257.65212832666157
14,1.2862079051521151,272.79456855979197
15,1.9791910972921753,291.2617551490886
16,1.4421002032732968,269.830829095783
17,1.1978523033310946,262.58362358650925
18,1.761549297620411,272.8997324974126
19,1.4484945000373375,272.13879976072445
20,1.1170472287929794,269.44827803577033
21,1.1691804619741215,265.6306718943516
22,1.0866433122342496,251.15027441368645
23,1.5697311662539346,271.1173364803641
24,1.9914723209468386,287.27994523768916
25,1.3982113865371586,269.3788071385601
26,1.0201993558197113,259.3538330318604
27,1.676739848516777,279.27141585795584
28,1.2687089479603815,261.08937100553715
29,1.5056678086350737,281.85586806320555
30,1.078876609466409,257.6312213645694
31,1.4032211252968256,265.61691502699847
32,1.8295266606137806,285.82334580748517
33,1.8775732452745197,285.22235434821613
34,1.8370278581710675,287.02515927302164
35,1.3090198353146407,267.7586601180778
36,1.2799680789236014,270.9080181010748
37,1.8649013723355496,285.1520845692458
38,1.3348193960330683,262.3757878815566
39,1.0587743805235572,259.13935737018716
40,1.2525942568487678,264.4743181561436
41,1.6757971477634457,279.13552127287784
42,1.449789756367296,277.4322825084399
43,1.425749203583861,270.7082682318777
44,1.4597232306951924,276.52591679536084
45,1.71110538668048,273.38526794332523
46,1.0649430607973018,263.0508353434627
47,1.5882837794634166,275.6802964243866
48,1.0995974201825698,263.13431468377416
49,1.5012918305489467,270.3649986153106
