,x,y
0,1.0965525449402393,195.2580123890224
1,1.710454899816457,207.87247099688173
2,1.4184414120221045,195.4649336396665
3,1.9241395970004946,211.16183185578336
4,1.6131049202616419,199.72394939864375
5,1.2816606724691497,193.77478915044026
6,1.635694329757208,204.1819848940159
7,1.4206898054482766,200.53356319320807
8,1.1811710559775936,191.70003861761634
9,1.7504257412758377,205.1110648367529
10,1.496271453768487,199.51339575601116
11,1.4442376576969702,206.39340500515257
12,1.2475435723839294,192.22912715178333
13,1.1097661887558194,187.8251480541149
14,1.2570379880280422,203.16047395042023
15,1.8085537524680755,203.11450817392586
16,1.655958304853617,205.10598028259574
17,1.1444903586562774,196.18568817852156
18,1.417667973829887,196.16976154816916
19,1.5943653133720213,193.65201310939696
20,1.1627159366267583,197.1569149442409
21,1.294801986765473,196.73496993541346
22,1.264300527527741,203.0419448763244
23,1.002602163204914,187.31516639396418
24,1.7078914560296838,192.69984891328036
25,1.64479611300491,198.60366687753736
26,1.4013585816526029,203.9143836315073
27,1.0440073408407797,192.35943887620945
28,1.9953844787446813,205.75220073677943
29,1.3966783905280837,207.1568992236971
30,1.302631768843177,198.88689232698613
31,1.3676760366959237,197.33675643109962
32,1.7283749081638902,201.473955165706
33,1.6132177059213535,204.03609419837127
34,1.20189438648864,195.4101209269389
35,1.9197959445020574,198.44943650947184
36,1.6916065515991414,206.7252911316852
37,1.6031153989357443,198.05424945015878
38,1.4756022027333435,202.80783527018212
39,1.203550926486974,197.57411949694088
40,1.5082737807775257,197.72748006545095
41,1.4480698850257172,195.52840816664462
42,1.37773711698385,192.98044032788846
43,1.6407611325784077,196.17666386153667
44,1.6840956789150243,207.29629529721666
45,1.2527146412335748,192.68269766543597
46,1.2065989660153222,199.5194961422001
47,1.0625255970836833,184.2609665293847
48,1.949027503340191,211.56044935650846
49,1.1969111175112102,200.02745863740185
