,x,y
0,1.2571514154547128,219.2038851280426
1,1.8526833088583476,228.09640376298157
2,1.3622021583039152,218.64278772525597
3,1.6589157188539474,224.52665575705788
4,1.743380847234942,216.6910683256184
5,1.025685200057557,220.49023366764618
6,1.2585746100619426,217.6821205520349
7,1.9385446184597779,232.3109393233988
8,1.1166458083007842,209.12583871629255
9,1.5124208193937387,218.98818835706035
10,1.1049933114649826,225.71983367210572
11,1.430731694101417,221.40207913043488
12,1.974913407049518,231.99376082374482
13,1.525578523598731,224.5371240730453
14,1.9862958068345218,230.22709863787705
15,1.5572481407148968,226.30692247920902
16,1.6972460492680803,234.5945143422422
17,1.8714408533133657,229.35163656274236
18,1.0474040279059773,212.88142386336773
19,1.2337838003983164,212.8711720652848
20,1.4590725640427198,220.54018969192398
21,1.5727178988312955,234.18907504841775
22,1.019580892128145,209.13277676890917
23,1.7043800285704904,233.49976717063458
24,1.5332027144453797,221.9424055723649
25,1.9547581462202714,228.53426728656294
26,1.3964350325621275,223.05672533892533
27,1.2404514039962455,221.32311404453725
28,1.42465002882073,225.91686162963939
29,1.061149376166665,216.43379963568944
30,1.7305008676095084,226.9463065388765
31,1.1329089142635276,214.09457202120126
32,1.795675810151904,226.02229062407184
33,1.071446809977946,210.08798538997053
34,1.4123797287261242,222.7130061872534
35,1.526518849406525,221.83068862783213
36,1.8588517336278945,231.26664310884667
37,1.406888177285723,221.1583220967252
38,1.7689918586149678,225.73026402139968
39,1.2712695310631617,222.59286410150426
40,1.6611892773865398,227.55306035779682
41,1.562320799713677,230.19281439824127
42,1.6449257061304843,219.5890159159376
43,1.1139039324379365,214.03677303114813
44,1.8521325139613753,228.80934251019363
45,1.7924076401344378,228.3801538908517
46,1.7650495499244683,236.85198949953562
47,1.51604836998666,228.51837905471837
48,1.8778361971818103,219.8130995570683
49,1.4816893095747976,232.30556949141894
