,x,y
0,1.6526216395191446,301.5833892133485
1,1.3489339046237014,289.17450963320255
2,1.1440900075547584,285.0146166830465
3,1.2911232494311624,287.76041780828234
4,1.5027078001256338,293.41374915075625
5,1.0956734368621301,277.8847510005068
6,1.058749513431428,269.914598189768
7,1.5782492171382676,307.3351217774272
8,1.2936513889579384,287.97830786058137
9,1.0447150378299077,274.26840990428514
10,1.4074678620492524,293.1146780586348
11,1.8522538287229917,306.9932415421927
12,1.3762833377350816,297.37009786901353
13,1.966629074809944,321.436044634545
14,1.1141127478363246,290.71662073690885
15,1.7789915221582469,316.2670279955647
16,1.894100955596309,327.3691254510553
17,1.5900005680716451,305.80090463499295
18,1.9922223910164663,322.0043833469999
19,1.3644073931328133,290.8601860505554
20,1.0399159833576874,279.0363511440577
21,1.4266481772262956,287.12015900014467
22,1.2330983225950054,283.77287132552686
23,1.7824245375639434,307.8646165275728
24,1.6451227484575095,303.0948394408158
25,1.6830756048997277,294.8099749990481
26,1.5218164284202294,298.47699948771253
27,1.5541995426031308,302.060283123127
28,1.1589126879176053,282.21650709554956
29,1.572295831621055,301.1409729411745
30,1.6844914367794064,303.1019456970401
31,1.8483332427717132,311.1964197727362
32,1.6094970647385076,300.0151196949633
33,1.6523650798812384,306.37977545334786
34,1.357827343801524,286.82590248933695
35,1.9865440232661136,318.969035342124
36,1.555674230995788,299.05640503078115
37,1.0048278865878433,273.87235821805916
38,1.514664910904679,301.3799583611299
39,1.2191006191975466,288.6579778943213
40,1.9566489199321493,317.5091022976681
41,1.721915616710497,302.5114974915583
42,1.9126879005499002,315.96249484989653
43,1.6437473171005246,307.91144193571364
44,1.55367066063762,299.7548561150622
45,1.547393742452218,301.2388261751276
46,1.5488283822624647,296.0085805914261
47,1.3201443259843795,290.4829883736848
48,1.556077138659296,303.1098455903873
49,1.6808082612166044,308.3078975649403
