,x,y
0,1.1699748374182855,231.5806491351026
1,1.7186464806150652,254.37256858787583
2,1.3639966447809861,240.73028714983965
3,1.2985076805889917,233.37356703261062
4,1.7082619827499674,253.54178882637527
5,1.089048384539835,228.12203007908832
6,1.7956741318776088,259.5442682967801
7,1.8434459104596264,262.0917570077105
8,1.2588275868773602,234.65687077241427
9,1.8586785675835658,267.56002478856465
10,1.1990936733830262,224.01343854400375
11,1.790675688561337,262.8149016243488
12,1.606366591943937,253.7101409934463
13,1.5743484283650193,245.44558173317418
14,1.8312684575711415,254.94396072447853
15,1.4682705148961515,244.97392745116835
16,1.5085371720412593,251.11513436725681
17,1.6977617070578868,257.66057388500656
18,1.8616108661646418,269.9759142541343
19,1.9740978799733506,262.8960375078035
20,1.53665600841195,241.3573767103168
21,1.8926312173765987,263.64275299851033
22,1.104786016538373,227.090987862995
23,1.6895312183436721,257.3096791426853
24,1.3614864693995083,230.1815814598119
25,1.9202084625315667,262.61776413761737
26,1.5226419955198858,258.2110021931099
27,1.599746681288925,252.69007197245182
28,1.4591747878002344,247.1018138170566
29,1.0233503640907018,221.8755140672506
30,1.5853570104548371,250.68935103584766
31,1.511073663491807,244.43324020876278
32,1.8495880762915722,263.57572769610306
33,1.7091128709284473,258.0718092792804
34,1.307032115419312,236.52289425530566
35,1.0046150229074247,230.28430794070007
36,1.0792280175067537,225.91267111171766
37,1.8794257027196482,269.0588577013441
38,1.7486147502941778,260.27606483017837
39,1.9841618999314417,273.5056738757887
40,1.990203627110843,267.97109397976106
41,1.237183972788317,240.96155636170988
42,1.827391579457655,259.3043588410634
43,1.97367349211809,275.26574975823235
44,1.375389266313999,242.29470933830544
45,1.697080061269833,256.67507916489177
46,1.5971788047796136,243.66872312412633
47,1.8399038105945662,266.3785606528813
48,1.936896144589281,266.52288840682064
49,1.6670462445592045,258.2703362865881
