,x,y
0,1.8578078572799344,181.46499037155382
1,1.6599939931398808,169.1838715030275
2,1.153222194391717,170.21356068176132
3,1.3957646573875677,175.36234783853573
4,1.0492687512982464,167.47815199291088
5,1.3630246645988682,173.1963429404573
6,1.0874426847300505,166.63703123397295
7,1.0891713028795735,167.41387768723826
8,1.9285233073714756,185.29440464785884
9,1.6634607644029022,177.04838657994682
10,1.5047519498101911,175.4017320839418
11,1.5031857892425895,178.80639000269335
12,1.7915872833001072,177.31562717480134
13,1.9788455563640412,180.51231599212656
14,1.7783762463129822,179.45208876140018
15,1.1548539987291644,167.73189286288667
16,1.9544971598568717,179.12890351402544
17,1.1718912606795042,169.66170972954893
18,1.329554285889634,168.11778743650495
19,1.9974660455079736,177.06968773510914
20,1.9044450280664207,179.57378852198286
21,1.1652345257363916,173.97487732068615
22,1.137698205088872,169.3948708667347
23,1.5891261147625082,176.078453936862
24,1.1661734776238846,162.15355359351972
25,1.3435525868511058,174.02936475866568
26,1.512419821749499,175.17081238854885
27,1.569316018001601,174.48879660239143
28,1.605105788866941,170.4244864673522
29,1.6626139525581953,168.47855710192513
30,1.2429296871371425,173.46752828469835
31,1.9753249209163377,184.9929257337341
32,1.2519527130096169,174.61790480567356
33,1.2682544428099005,166.66205190380853
34,1.1378147020022955,162.668578413594
35,1.7864035563853196,177.84936338067916
36,1.6635129687421046,181.89132184779996
37,1.5255745270187893,178.83000749200065
38,1.149313817585142,169.72163216105176
39,1.0966386359727895,178.57033315292657
40,1.6733682985344327,173.49904739043626
41,1.7456106166095302,179.1783884385124
42,1.9554505784904102,178.14528787764974
43,1.9482793492967405,184.82824111753644
44,1.9143478484426255,178.53229060503557
45,1.2828068740969072,168.5088469774738
46,1.6629080893740587,173.44025405761974
47,1.9604671029243883,175.0423542094009
48,1.0610318185898837,172.7460199291923
49,1.75735800824406,179.18492508798656
